chr1:121667942-126701150
S3C1H2-B.1-2_A.3-S3C1H2_4-11	1
S3C1H2-B.1-5_A.6-S3C1H2_7-11	1
S3C1H2-B.1-2_A.3-S3C1H2_4-9_A.10-S3C1H2_11	1
S3C1H2-B.1-3_2-11	1
S3C1H2-B.1-3_A.4-S3C1H2_5-6_A.7-S3C1H2_8-11	1
S3C1H2-B.10-11	1
S3C1H2-A.1-3_B.4-S3C1H2_B.5-S3C1H2_6-10	1
S3C1H2-A.1-4	1
S3C1H2-A.5-11	1
S1C1/5/19H1L.6/4_5-6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_2-3_6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_6/4_S1C16H1L.5(_6/4_5){n}_2-3_6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_6/4_S1C16H1L.5(_6/4_5){n}_6/4_S1C16H1L.5(_6/4_5){n}_2/6	1
S1C1/5/19H1L.1(_6/4_5){n}_6/4_S1C16H1L.5(_6/4_5){n}_S1C16H1L.4_5(_6/4_5){n}_6/4_S1C16H1L.5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_2/6	1
S1C1/5/19H1L.1-3_6/4_S1C16H1L.5_6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_4-5(_6/4_5){n}_6/4_3-5(_6/4_5){n}-6	1
S1C1/5/19H1L.5_6/4_3-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_6/4_3-5(_6/4_5){n}_2_5-6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_4-5(_6/4_5){n}_6/4_3-5(_6/4_5){n}_6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_6/4_3-5(_6/4_5){n}_6/4_3-5(_6/4_5){n}_6/4_3(_6/4_5){n}_6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_6/4_3-5(_6/4_5){n}_6/4_3-5(_6/4_5){n}_6/4_3(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5_6/4_S1C16H1L.5(_6/4_5){n}_6/4_3-5(_6/4_5){n}_6/4_3-5(_6/4_5){n}_6/4_3-5(_6/4_5){n}_6/4_3-5(_6/4_5){n}_6/4_3(_6/4_5){n}-6	1
S1C1/5/19H1L.1/3(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_4-5(_6/4_5){n}_4-5(_6/4_5){n}_4-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5_4-5_4-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-3_2-3(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_2/4_5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5_2-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-3(_6/4_5){n}_2-4	1
S1C1/5/19H1L.1-5(_6/4_5){n}_4-6	1
S1C1/5/19H1L.1-5_S1C16H1L.4_5(_6/4_5){n}_4_3_2_1	1
S1C1/5/19H1L.1-3_6/4_S1C16H1L.5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_6/4_S1C16H1L.5(_6/4_5){n}_6/4_S1C16H1L.5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5(_6/4_5){n}_2-3(_6/4_5){n}_2-3(_6/4_5){n}-6	1
S1C1/5/19H1L.1-3(_6/4_5){n}-4-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-2_3/5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5(_6/4_5){n}-2-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-3(_6/4_5){n}_2-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-3(_6/4_5){n}_6/4_3-5_6/4_S1C16H1L.5_2-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-3(_6/4_5){n}_6/4_3(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5_6/4_3-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-3(_6/4_5){n}_4-5(_6/4_5){n}-6	1
S1C1/5/19H1L.5/1_2-5(_6/4_5){n}-6	1
S1C1/5/19H1L.6_5(_6/4_5){n}_4(_6/4_5){n}-6	1
S1C1/5/19H1L.1-3(_6/4_5){n}_6/2_3(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5_6/2_3-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1-5_2-5(_6/4_5){n}_2-5(_6/4_5){n}-6	1
S1C1/5/19H1L.1_2/4_5(_6/4_5){n}_2/6	1
S1C1/5/19H1L.1-3_6/4_S1C16H1L.5(_6/4_5){n}_6/4	1
S3C1H2-A.1-2_A.21-S4C15H3	1
S3C1H2-A.1_9-11	1
S3C1H2-A.1-4_C.4-S3C1H2_6-11	1
S3C1H2-A.2-11	1
S3C1H2-D.1	1
S3C1H2-D.11	1
S3C1H2-C.1-7_10	1
S3C1H2-C.D.3-S3C1H2_4-7_10-11	1
S3C1H2-C.1-3	1
S3C1H2-C.5_D.6-S3C1H2_7_10-11	1
chr10:39633796-41926237
total	1760
S1C10H1L.1-8	625
S1C10H1L.1-2_5-8	564
S1C10H1L.1-5_6/2/4_5-8	140
S1C10H1L.1-2_5_6/8	102
S1C10H1-B.1-5_2-7_6-8	44
S1C10H1-C.1-8	26
S1C10H1L.1-5_6/2/4_3-5_6/2/4_5-8	18
S1C10H1L.1-2_3/5_6/2/4_5-8	16
S1C10H1L.1-5_6/2/4_5_6/8	15
S1C10H1L.1-2_3/5_6/2/4_5_6/2/4_5-8	15
S1C10H1-C.1-5_S1C10H1L.6_S1C10H1L.7/5_6-8	13
S1C10H1L.1-7_8/2_5-8	9
S1C10H1-C.1-4_S1C10H1L.5_S1C10H1L.6_S1C10H1L.7/5_6-8	8
S1C10H2.1-18	8
S1C10H1L.1-5_6/8	7
S1C10H1-C.1-2_3/5_S1C10H1L.6_S1C10H1L.7/5_6-8	7
S1C10H1L.1_6/2/4_5_6/8	6
S1C10H1L.1-6_7/5_6/8	5
S1C10H1L.1-3_2_5_6/8	5
S1C10H1L.1-5_6/2/4_3-8	5
S1C10H1L.1-3_S1C10H1-B.4_5_S1C10H1-B.6_7-8	4
S1C10H1L.1-2_3/5_6/2/4_5_6/2/4_5_6/2/4_5-8	4
S1C10H1L.1-2_3/5_6-8	4
S1C10H1L.1-5_2_5-8	4
S1C10H1L.1-5_2-5_6/2/4_5-8	4
S1C10H1-C.7-8	4
S1C10H1-C.1-6_S1C10H1L.7/5_6-8	4
S1C10H1L.1-2_5_6/2/4_5-8	3
S1C10H1L.1-4_3/5_6-8	3
S1C10H1L.1-5_6/2/4_3-5_6/2/4_5_6/2/4_5-8	3
S1C10H1L.1-5_6/2/4_3_4/2/4_5-8	3
S1C10H1L.1-5_6/2/4_5_6/2/4_5-8	3
S1C10H1-C.1-7_6-8	3
S1C10H1L.1-2_S1C10H1-B.3_4-8	2
S1C10H1L.1_2/6_7-8	2
S1C10H1L.1-2_5-6	2
S1C10H1L.1-2_5-7_6/2/4_5_6/8	2
S1C10H1L.1_4-8	2
S1C10H1L.1_2/4_5-8	2
S1C10H1L.1-2_3/5_5-8	2
S1C10H1L.1-5_6/2/4_5-6	2
S1C10H1L.1-2_5_6/2/4_3-8	2
S1C10H1L.5_6/8	2
S1C10H1L.1-3_4/8	2
S1C10H1L.1-5_S1C10H1-B.6_S1C10H1-B.7_S1C10H1-B.8_S1C10H1-B.1_S1C10H1-B.2_S1C10H1-B.3_S1C10H1-B.4_S1C10H1-B.5_S1C10H1-B.2_S1C10H1-B.3_S1C10H1-B.4_S1C10H1-B.5_6-8	2
S1C10H1L.1-3_4/2/4_5_6/8	2
S1C10H1-B.1-7_6-8	2
S1C10H1-C.1-5_S1C10H1L.6_S1C10H1L.7/5_6_S1C10H1L.7/5_6-8	2
S1C10H1-C.1-2_3/5_6-8	2
S1C10H2.1-3_12_15-18	2
S1C10H1L.1-3_S1C10H1-B.4_5-8	1
S1C10H1L.1_2/8	1
S1C10H1L.7-8	1
S1C10H1L.1_6/2/4_3-8	1
S1C10H1L.1-7_6/8	1
S1C10H1L.1-3_4/2/4_5-6_7/5_6/8	1
S1C10H1L.1-2_5_2-5_6/2/4_3_2_5-8	1
S1C10H1L.1-5_6/2/4_3_2_5-8	1
S1C10H1L.1-3_2_5-8	1
S1C10H1L.1-3_2_5_6/2/4_5-8	1
S1C10H1L.1-3_2/6_7-8	1
S1C10H1L.1-2_5_6/2/4_5_6/2/4_5-8	1
S1C10H1L.1_8	1
S1C10H1L.1-5_6/2/4_3-5_6/2/4_3-5_6/2/4_5-8	1
S1C10H1L.1-5_6/2/4_3-5_6/2/4_5_6/2/4_5_6/2/4_5_6/2/4_5-8	1
S1C10H1L.1-5_2_5_6/2/4_5-8	1
S1C10H1L.1_S1CMH3d.2_6/2/4_5-8	1
S1C10H1L.1_6/2/4_5-8	1
S1C10H1L.1_2/6	1
S1C10H1L.1-2_5_6/2/4_5-6	1
S1C10H1L.4-5_2-8	1
S1C10H1L.1-5_6/2/4_3-5_2-5_6/2/4_5-8	1
S1C10H1L.1-5_6/2/4_5_6/2/4_3_4/6_7-8	1
S1C10H1L.1-5_6/2/4_5-7_6/2/4_5_6/2/4_3-8	1
S1C10H1L.1-3_6/8	1
S1C10H1L.1_6-8	1
S1C10H1L.1_5_6/8	1
S1C10H1L.1-2_5-6_7/5_6/8	1
S1C10H1L.1_4-5_6/2/4_5-8	1
S1C10H1L.1-5_S1C10H1-B.6_7-8	1
S1C10H1-B.1-5_2-7_6-7_6-8	1
S1C10H1-B.1-5_2-5_S1C10H1L.6_7_6-8	1
S1C10H1-B.1-5_2-6	1
S1C10H1-C.1-5_S1C10H1L.6_7-8	1
S1C10H1-C.1-4	1
S1C10H2.13-18	1
S1C10H2.1-13_S1CMH3d.2_9-18	1
S1C10H2.1-3_18	1
S1C10H2.1-11_S1CMH3d.2_9-18	1
S1C10H2.1-12_15_S1CMH3d.2_9-14_7_16-18	1
S1C10H2.1-14_7_16-18	1
S1C10H2.1-5_S1CMH3d.2_7-8	1
chr11:51023358-54476249
total	3988
S3C11H1L.1-5	3917
S3C11H2.1-12	22
S3C11H1L.1-2_3/4_5	17
S3C11H1L.1-3_2-5	4
S3C11H2.1-3_S3C11H3d.4_5-6_8-12	3
S3C11H1L.1	3
S3C11H1L.1_3-5	3
S3C11H2.1-3_S3C11H3d.4_5-8_S3C11H1L.2_10-12	2
S3C11H1L.1-3	2
S3C11H1L.4-5	2
S3C11H2.1-3_S3C11H3d.4_5-8	1
S3C11H1L.2-5	1
S3C11H1L.1_4-5	1
S3C11H1L.1-2	1
S3C11H2.11-12	1
S3C11H2.1-5_2-12	1
S3C11H2.1	1
S3C11H2.5-12	1
S3C11H2.1-4_3-12	1
S3C11H2.1-6_S3C11H3d.7_8-12	1
S3C11H2.1-3	1
S3C11H2.12	1
S3C11H2.2	1
chr12:34593493-37202486
total	1954
S1C12H1L.1-8	1298
S1C12H1L.1_6-8	241
S1C12H1L.1-7_2-8	86
S1C12H1L.1-3_8	66
S1C12H1L.1-3_2-8	23
S1C12H1L.1_4-8	22
S1C12H1L.1-6	20
S1C12H1L.5-8	18
S1C12H1L.1-7_6-8	18
S1C12H1L.1-7_4	16
S1C12H1L.1-5_2-8	10
S1C12H1L.1-4	9
S1C12H1L.1-7_4-8	8
S1C12H1L.1_4-7_2-8	8
S1C12H1L.1-5_4-8	7
S1C12H1L.1-6_5-8	7
S1C12H1L.1-7_2-5_4-8	7
S1C12H1L.1-4_7-8	6
S1C12H1L.1-7_2-3_2-8	6
S1C12H1L.1-7_2-7_2-8	5
S1C12H1L.3-8	4
S1C12H1L.1-5_2-3_8	4
S1C12H1L.1-5_8	3
S1C12H1L.1-7_4-7_6-8	3
S1C12H1L.1-3_6-8	3
S1C12H1L.1-4_7_2-8	3
S1C12H1L.1-6_5-7_2-8	3
S1C12H1L.1-6_S1CMH3d.1_2-8	3
S1C12H2.1-3_8-18	2
S1C12H1L.1-2_7-8	2
S1C12H1L.1_8	2
S1C12H1L.1-6_S1CMH3d.1_6-8	2
S1C12H1L.1_6_S1CMH3d.1_2-8	2
S1C12H1L.1-6_3-4	2
S1C12H1L.1-6_5-7_2-5_4-8	2
S1C12H1L.1_6_S1CMH3d.1_6-8	2
S1C12H2.1-5_S1CMH3d.2_S1CMH3d.1_S1CMH3d.2_S1CMH3d.1_S1CMH3d.2_S1CMH3d.1_S1CMH3d.2_S1CMH3d.1_12-15_S1CMH3d.2_S1CMH3d.1_16-18	1
S1C12H2.1-15_S1CMH3d.2_S1C12H1L.7_S1CMH3d.2_S1CMH3d.1_16-17_12-15_S1CMH3d.2_S1C12H1L.7_S1CMH3d.2_S1CMH3d.1_16-18	1
S1C12H2.1-18	1
S1C12H2.1-15_S1CMH3d.2_S1CMH3d.1_16-17_12-15_S1CMH3d.2_S1CMH3d.1_16-18	1
S1C12H2.S1CMH3d.1_S1CMH3d.2_S1CMH3d.1_12-14_9-15_S1CMH3d.2_S1CMH3d.1_16-17_12-15_S1CMH3d.2_S1CMH3d.1_16-18	1
S1CMH3d.S1CMH3d.2_S1CMH3d.1_16-18	1
S1C12H1L.1-7	1
S1C12H1L.S1CMH3d.1_2-8	1
S1C12H1L.S1CMH3d.1_4-8	1
S1C12H1L.1-7_2-6_5-7_2-6_5-8	1
S1C12H1L.1-6_3-8	1
S1C12H1L.1-6_3_8	1
S1C12H1L.5_4-8	1
S1C12H1L.1-5_2-5_4-8	1
S1C12H1L.1_6-7_2-7_4-8	1
S1C12H1L.1-6_5_4-8	1
S1C12H1L.1-5_4	1
S1C12H1L.1-7_2-5_4-6_S1CMH3d.1_2-8	1
S1C12H1L.1-7_2-7_2-7_2-8	1
S1C12H1L.1-7_2-7_2-7_6-8	1
S1C12H1L.1-7_2_5-8	1
S1C12H1L.1-2_S1CMH3d.1_4-7_2-8	1
S1C12H1L.1-6_5-7_2-7_2-8	1
S1C12H1L.1-7_2-5_2-4_7_2-8	1
S1C12H1L.7-8	1
S1C12H1L.1-3_S1CMH3d.2_5-8	1
S1C12H1L.1_4-5_S1CMH3d.2_5-8	1
S1C12H1L.1-2_2-3_2-8	1
S1C12H1L.1-4_S1CMH3d.1_2-6_5-8	1
S1C12H1L.1-7_2_S1CMH3d.1_6_S1CMH3d.1_2-8	1
S1C12H1L.4_S1CMH3d.1_8	1
chr13:11155531-17508596
total	1342
S2C13/21H1L.1-7	691
S2C13/21H1L.1-11	580
S2C13/21H1L.8-11	27
S4/6C13/14/21H1.1-23	6
S2C13/21H1L.1-6_11	6
S5C13/14/21H2.2-22	2
S5C13/14/21H2.22	2
S2C13/21H1L.1-4_7-11	2
S2C13/21H1L.1-2_9-11	2
S2C13/21H1L.1-6_6-11	2
S4/6C13/14/21H1.1-22_21-23	1
S4/6C13/14/21H1.1-9_23	1
S4/6C13/14/21H1.1-14_16-23	1
S4/6C13/14/21H1.13-18_23	1
S5C13/14/21H2.2_2-14	1
S5C13/14/21H2.16-22	1
S5C13/14/21H2.2-12	1
S5C13/14/21H2.2-6_9-22	1
S5C13/14/21H2.6_10-22	1
S2C13/21H1L.1-5_B.6-S2C13/21H1_5	1
S2C13/21H1L.1-6_5-7	1
S2C13/21H1L.1-6_5-11	1
S2C13/21H1L.1-8_3-7	1
S2C13/21H1L.1-4_11	1
S2C13/21H1L.8-10_7	1
S2C13/21H1L.1-10_7	1
S2C13/21H1-B.S2C13/21H1L.1_2-8_S2C13/21H1L.9_10_7_6_11	1
S2C13/21H1-B.1-2_S2C13/21H1L.3_S2C13/21H1L.4_S2C13/21H1L.5_S2C13/21H1L.6_11	1
S2C13/21H1-B.1-8_S2C13/21H1L.9_10_7_6_11	1
S2C13/21H1-B.1-3_6-8_S2C13/21H1L.9_10_7_6_11	1
S2C13/21H1-B.S2C13/21H1L.1_2-8_S2C13/21H1L.9_10_5-6_S2C13/21H1L.7	1
S2C13/21H1-B.10_7_6_11	1
chr14:7445759-12708411
total	1963
S2C14/22H1L.1-8	1854
S2C14/22H1L.1-4_S2C20H1L.6_4-8	35
S4/6C13/14/21H1.1-23	13
S5C13/14/21H2.2_2-22	6
S2C14/22H1L.1-2_7-8	5
S5C13/14/21H2.2-22	4
S4/6C13/14/21H1.1-15_17-23	4
S2C14/22H1L.7-8	4
S2C14/22H1L.1-4_S2C20H5d.2_4-8	3
S2C14/22H1L.1_4-8	3
S5C13/14/21H2.22	2
S5C13/14/21H2.2_14-22	2
S5C13/14/21H2.S5C1H6d.1_4-22	2
S2C14/22H1L.1-4_S2C20H5d.2_2-8	2
S2C14/22H1L.1-2	2
S5C13/14/21H2.2_14_4-22	1
S5C13/14/21H2.2_2_2-22	1
S5C13/14/21H2.2-12_16-22	1
S5C13/14/21H2.2-10_13-22	1
S5C13/14/21H2.2-10_8_12-22	1
S5C13/14/21H2.2-6_10-22	1
S5C13/14/21H2.2-8_12-22	1
S5C13/14/21H2.2_2-11	1
S5C13/14/21H2.14-22	1
S5C13/14/21H2.2_2-8	1
S4/6C13/14/21H1.13-18_23	1
S4/6C13/14/21H1.1_3-23	1
S4/6C13/14/21H1.1_3-6_23	1
S4/6C13/14/21H1.1-9	1
S2C14/22H1L.1-6_S2C20H5d.6_2-3_S2C9H1L.7_3-4_S2C20H1L.6_6	1
S2C14/22H1L.3-8	1
S2C14/22H1L.4-8	1
S2C14/22H1L.1-3_3-8	1
S2C14/22H1L.1-6_6-8	1
S2C14/22H1L.1-4_S2C18H1L.1_4-8	1
S2C14/22H1L.1-6	1
S2C14/22H1L.4_S2C20H5d.2_6-7_S02CMH2d.1	1
chr15:15415981-17694464
total	994
S2C15H1L.1-11	379
S2C15H1L.1-4	343
S4C15H2.1-20	158
S4C15H3-A.1-8_S4C15H3-AB.9_10-25_S4C15H3-AB.26	36
S2C15H1L.1-2_5-11	15
S2C15H1L.1-4_S5C1H6d.2_5-11	7
S4C15H3-B.1-8_S4C15H3-AB.9_10-25_S4C15H3-AB.26	6
S2C15H1L.1-4_9-11	6
S4C15H3-A.1-8_S4C15H3-AB.9_10-24_S4C15H3-B.25_S4C15H3-AB.26	4
S4C15H3-A.1-8_S4C15H3-AB.9_10-25_17-25_S4C15H3-AB.26	3
S4C15H2.9-20	3
S2C15H1L.1-9_4	3
S4C15H3-B.1-8_S4C15H3-AB.9_S4C15H3-A.10_11-25_S4C15H3-AB.26	2
S4C15H2.1-16_15-20	2
S2C15H1L.1-7_4-11	2
S2C15H1L.1-3_11	2
S2C15H1L.1-10_S2C20H5d.2_S2C4H1L.4_4	2
S4C15H3-B.14-25_S4C15H3-AB.26_S4C15H3-AB.1_2-8_S4C15H3-AB.9_10-25_S4C15H3-AB.26_S4C15H3-AB.1_2-8_S4C15H3-AB.9_10-25_S4C15H3-AB.26	1
S4C15H3-B.1-8_S4C15H3-AB.9_S4C15H3-A.10_S4C15H3-A.11_S4C15H3-A.12_S4C15H3-A.13_S4C15H3-A.14_S4C15H3-A.15_S4C15H3-A.16_S4C15H3-A.17_S4C15H3-A.18_S4C15H3-A.19_S4C15H3-A.20_S4C15H3-A.21_S4C15H3-A.22_S4C15H3-A.23_S4C15H3-A.24_S4C15H3-A.25_S4C15H3-AB.26_S4C15H3-A.1_S4C15H3-A.2_S4C15H3-A.3_4-8_S4C15H3-AB.9_10-25_S4C15H3-AB.26_S4C15H3-AB.1_2-8_S4C15H3-AB.9_10-25_S4C15H3-AB.26	1
S4C15H3-B.1-8_S4C15H3-AB.9_S4C15H3-A.10_S4C15H3-A.11_S4C15H3-A.12_S4C15H3-A.13_S4C15H3-A.14_S4C15H3-A.15_S4C15H3-A.16_S4C15H3-A.17_S4C15H3-A.18_S4C15H3-A.19_S4C15H3-A.20_S4C15H3-A.21_S4C15H3-A.22_S4C15H3-A.23_S4C15H3-A.24_S4C15H3-A.25_S4C15H3-AB.26_S4C15H3-A.1_S4C15H3-A.2_S4C15H3-A.3_S4C15H3-A.4_S4C15H3-A.5_S4C15H3-A.6_S4C15H3-A.7_8_S4C15H3-AB.9_S4C15H3-A.10_S4C15H3-A.11_S4C15H3-A.12_S4C15H3-A.13_S4C15H3-A.14_S4C15H3-A.15_S4C15H3-A.16_S4C15H3-A.17_18_S4C15H3-A.19_S4C15H3-A.20_S4C15H3-A.21_S4C15H3-A.22_S4C15H3-A.23_S4C15H3-A.24_S4C15H3-A.25_S4C15H3-AB.26_S4C15H3-A.1_S4C15H3-A.2_S4C15H3-A.3_S4C15H3-A.4_S4C15H3-A.5_S4C15H3-A.6_S4C15H3-A.7_S4C15H3-A.8_S4C15H3-AB.9_S4C15H3-A.10_S4C15H3-A.11_S4C15H3-A.12_S4C15H3-A.13_S4C15H3-A.14_S4C15H3-A.15_S4C15H3-A.16_S4C15H3-A.17_S4C15H3-A.18_S4C15H3-A.19_S4C15H3-A.20-25_S4C15H3-AB.26	1
S4C15H3-B.1-8_S4C15H3-AB.9_10-18	1
S4C15H3-A.19-25_S4C15H3-AB.26	1
S4C15H3-A.1-8_S4C15H3-AB.9_10-17_S4C15H3-AB.26	1
S4C15H3-A.1_S4C15H3-B.18_19-22_S4C15H3-B.23_24_S4C15H3-B.25_S4C15H3-B.22_S4C15H3-B.23_24_S4C15H3-B.25_S4C15H3-AB.26	1
S4C15H3-A.1_S4C15H3-B.2_S4C15H3-B.3	1
S4C15H3-A.18-20	1
S4C15H2.1-4	1
S4C15H2.1-15_17-18_B.17-S4C15H3_20	1
S4C15H2.10-20	1
S2C15H1L.1-3	1
S2C15H1L.1_10_S2CMH4d.1	1
S2C15H1L.1-7_4_9-11	1
S2C15H1L.1_4	1
S2C15H1L.1-10_10_10-11	1
S2C15H1L.B.2/6-S2C18H2_3-4	1
S2C15H1L.S2CMH4d.2_8-11	1
S2C15H1L.1-4_S2CMH4d.2_S2C20H5d.2_3_S2C20H5d.6_S2C9H1L.7_S2C20H5d.2_7_4-5_10_S2C20H5d.6_5_S02CMH2d.4_S2CMH4d.2_8-11	1
S2CMH4d.S2CMH4d.2_S2C20H5d.2_3_11	1
chr16:35834066-37851946
total	1142
S1C16H1L.1-10	933
S1C16H1L.1-3_8-10	47
S1C16H1L.1-6_9_2-10	24
S1C16H1L.1-2_S1C1/5/19H1L.5_6-10	19
S1C16H1L.1-8	13
S1C16H1L.1-6_9_2-8	10
S1C16H1L.1-9_2-10	8
S1C16H1L.1_10	7
S1C16H1L.1-3_6-10	7
S1C16H1L.1-6_9_2-6_9_2-10	6
S1C16H1L.1-5_4-10	5
S1C16H1L.1-2_5-10	4
S1C16H1L.1-4_7-10	4
S2C16H2-A.1-12	3
S1C16H1L.1-9_4-10	3
S1C16H1L.1-3_S1CMH3d.2_7-10	3
S1C16H1L.1-6_9_2_S1C1/5/19H1L.5_6-10	3
S1C16H1L.1-6_9_2-6_9_2-8	3
S2C16H2-B.1-7_12	3
S1C16H1L.1-4_S1C1/5/19H1L.5_8-10	2
S1C16H1L.1-6_9-10	2
S1C16H1L.1-4_S1C1/5/19H1L.5_6-10	2
S1C16H1L.1-6_9_2-6_9_2-6_9_2-6_9_2-10	2
S2C16H2-B.9-12	2
S2C16H2-B.1-6_9-12	2
S2C16H2-A.1-8	1
S2C16H2-A.2-8_7-12	1
S2C16H2-A.1-7	1
S1C16H1L.2-10	1
S1C16H1L.1-3_S1C1/5/19H1L.6/4_S1C1/5/19H1L.5_6-10	1
S1C16H1L.1-7	1
S1C16H1L.7-10	1
S1C16H1L.1-2_S1C1/5/19H1L.5_4-9_2_S1C1/5/19H1L.5_6-10	1
S1C16H1L.1-5_S1C1/5/19H1L.6/4_5-10	1
S1C16H1L.1-9_2-9_2-5_4-10	1
S1C16H1L.1-6	1
